gene,trait,brainspanT2dSWL,brainspanT2dSum,brainspanT2dPval,coexpressionT2dSWL,coexpressionT2dSum,coexpressionT2dPval,cotransT2dSWL,cotransT2dSum,cotransT2dPval,goT2dSWL,goT2dSum,goT2dPval,gtexT2dSWL,gtexT2dSum,gtexT2dPval,interproT2dSWL,interproT2dSum,interproT2dPval,keggT2dSWL,keggT2dSum,keggT2dPval,literatureT2dSWL,literatureT2dSum,literatureT2dPval,ppiT2dSWL,ppiT2dSum,ppiT2dPval
ITIH4,Parkinson's disease,2.39863683842243,2.61005637459624,0.177272727272727,7.38367826122473,8.7381972307634,0.0409090909090909,5.70826624446328,7.57679249886244,0.0545454545454545,45.83159339484,69.778804228862,0,6.92229567810738,9.05911997178829,0,7.34727587314257,10.7964709242847,0,7.49863542977853,11.2266429273343,0.0136363636363636,5.49961666514697,8.87863000194332,0,1.28585876916641,3.58322781227124,0
ITPKB,Parkinson's disease,2.44387110685558,2.61005637459624,0.177272727272727,8.05390038571376,8.7381972307634,0.0409090909090909,6.06984334035831,7.57679249886244,0.0545454545454545,45.021966552534,69.778804228862,0,5.08106502105338,9.05911997178829,0,7.75837604743392,10.7964709242847,0,9.3119895466108,11.2266429273343,0.0136363636363636,5.80410673649406,8.87863000194332,0,1.85598644897823,3.58322781227124,0
KANSL1,Parkinson's disease,3.34754731208726,2.61005637459624,0.177272727272727,7.38090640904699,8.7381972307634,0.0409090909090909,6.6433729084701,7.57679249886244,0.0545454545454545,50.295453577201,69.778804228862,0,5.34011037764352,9.05911997178829,0,7.5944618388183,10.7964709242847,0,9.53696210024402,11.2266429273343,0.0136363636363636,4.51518405348449,8.87863000194332,0,1.83262820889119,3.58322781227124,0
KAT8,Parkinson's disease,2.60129483745007,2.61005637459624,0.177272727272727,7.57434398039056,8.7381972307634,0.0409090909090909,6.2974552567731,7.57679249886244,0.0545454545454545,44.069690122014,69.778804228862,0,7.16026368069862,9.05911997178829,0,9.32078318019159,10.7964709242847,0,9.34360307202551,11.2266429273343,0.0136363636363636,5.53847499383369,8.87863000194332,0,1.47266515346423,3.58322781227124,0
KIAA1026,Parkinson's disease,2.80097522621134,2.61005637459624,0.177272727272727,7.80523651632489,8.7381972307634,0.0409090909090909,5.86486885566279,7.57679249886244,0.0545454545454545,39.842695388641,69.778804228862,0,5.33987818114564,9.05911997178829,0,8.66947895659512,10.7964709242847,0,11.0379580042021,11.2266429273343,0.0136363636363636,4.07036282885939,8.87863000194332,0,1.0882254361938,3.58322781227124,0
KIAA1267,Parkinson's disease,1.70334438135606,2.61005637459624,0.177272727272727,8.45406114265588,8.7381972307634,0.0409090909090909,5.90829738197443,7.57679249886244,0.0545454545454545,39.310137332176,69.778804228862,0,5.00301455955314,9.05911997178829,0,6.32129409284966,10.7964709242847,0,8.25506276216795,11.2266429273343,0.0136363636363636,6.07931304459389,8.87863000194332,0,1.88780821896282,3.58322781227124,0
KLHL7,Parkinson's disease,2.34369533916878,2.61005637459624,0.177272727272727,7.25206594346823,8.7381972307634,0.0409090909090909,6.04743015015572,7.57679249886244,0.0545454545454545,39.650099852484,69.778804228862,0,5.01419472968446,9.05911997178829,0,9.60017434066853,10.7964709242847,0,8.47479523273155,11.2266429273343,0.0136363636363636,4.94735644408693,8.87863000194332,0,1.1429488268052,3.58322781227124,0
LAMP3,Parkinson's disease,2.54885614874035,2.61005637459624,0.177272727272727,8.4144800293591,8.7381972307634,0.0409090909090909,5.56182838374353,7.57679249886244,0.0545454545454545,38.893874263587,69.778804228862,0,5.03845714706647,9.05911997178829,0,9.73226455428677,10.7964709242847,0,7.77252367036013,11.2266429273343,0.0136363636363636,4.77544886140758,8.87863000194332,0,2.40774676077273,3.58322781227124,0
LOC100130066,Parkinson's disease,2.38787198514887,2.61005637459624,0.177272727272727,6.70041346030732,8.7381972307634,0.0409090909090909,5.12102397577513,7.57679249886244,0.0545454545454545,41.969523758183,69.778804228862,0,5.93919285310597,9.05911997178829,0,7.16337767561593,10.7964709242847,0,8.83755051777831,11.2266429273343,0.0136363636363636,5.98494623944358,8.87863000194332,0,1.66355018326412,3.58322781227124,0
LOC100130911,Parkinson's disease,2.31165048497314,2.61005637459624,0.177272727272727,6.45225935533208,8.7381972307634,0.0409090909090909,7.11524949009429,7.57679249886244,0.0545454545454545,48.571871823606,69.778804228862,0,5.07054013585402,9.05911997178829,0,9.57224975848011,10.7964709242847,0,8.4246896621179,11.2266429273343,0.0136363636363636,5.08968064496562,8.87863000194332,0,2.00088008853197,3.58322781227124,0
LOC100130985,Parkinson's disease,1.61875003322765,2.61005637459624,0.177272727272727,8.54300729125939,8.7381972307634,0.0409090909090909,6.00537717233161,7.57679249886244,0.0545454545454545,40.584084226876,69.778804228862,0,7.22635941089988,9.05911997178829,0,7.5985527843792,10.7964709242847,0,10.6641919077648,11.2266429273343,0.0136363636363636,4.4919098701435,8.87863000194332,0,1.38650346147768,3.58322781227124,0
LOC100132423,Parkinson's disease,2.18015209150902,2.61005637459624,0.177272727272727,8.06062507405006,8.7381972307634,0.0409090909090909,5.65610091975396,7.57679249886244,0.0545454545454545,38.373112543073,69.778804228862,0,5.90527451700035,9.05911997178829,0,8.33417050667956,10.7964709242847,0,8.53442843021147,11.2266429273343,0.0136363636363636,4.13045015215103,8.87863000194332,0,1.88103099823045,3.58322781227124,0
LOC100288892,Parkinson's disease,1.96714683800095,2.61005637459624,0.177272727272727,8.20347872300812,8.7381972307634,0.0409090909090909,5.95560302380924,7.57679249886244,0.0545454545454545,48.815582021249,69.778804228862,0,4.93909434735262,9.05911997178829,0,9.06382128540491,10.7964709242847,0,7.25841171479518,11.2266429273343,0.0136363636363636,4.13378063122494,8.87863000194332,0,2.00714147682927,3.58322781227124,0
LOC285194,Parkinson's disease,3.01384169230168,2.61005637459624,0.177272727272727,7.32857832718233,8.7381972307634,0.0409090909090909,5.87746002447553,7.57679249886244,0.0545454545454545,49.410658434722,69.778804228862,0,6.36704990037772,9.05911997178829,0,8.39285297526542,10.7964709242847,0,7.78431507885446,11.2266429273343,0.0136363636363636,6.39588963544124,8.87863000194332,0,1.8430720250041,3.58322781227124,0
LOC339902,Parkinson's disease,2.45844722230685,2.61005637459624,0.177272727272727,7.31063194830431,8.7381972307634,0.0409090909090909,5.20229445501141,7.57679249886244,0.0545454545454545,45.050786645407,69.778804228862,0,6.27064838751674,9.05911997178829,0,7.05897293713723,10.7964709242847,0,11.1486421720767,11.2266429273343,0.0136363636363636,6.01487264786033,8.87863000194332,0,1.95761073435497,3.58322781227124,0
LOC642072,Parkinson's disease,2.04292399372881,2.61005637459624,0.177272727272727,7.03659361026498,8.7381972307634,0.0409090909090909,6.79865874306275,7.57679249886244,0.0545454545454545,39.762388290037,69.778804228862,0,5.45112297481181,9.05911997178829,0,8.5396332595446,10.7964709242847,0,8.31238837943995,11.2266429273343,0.0136363636363636,5.26154481958199,8.87863000194332,0,1.90718069925155,3.58322781227124,0
LOC644246,Parkinson's disease,2.24680526126624,2.61005637459624,0.177272727272727,8.1315001834245,8.7381972307634,0.0409090909090909,7.39985224572244,7.57679249886244,0.0545454545454545,46.540168633831,69.778804228862,0,4.58655059780222,9.05911997178829,0,7.54877317826529,10.7964709242847,0,8.62583945327453,11.2266429273343,0.0136363636363636,4.37422547358946,8.87863000194332,0,1.70142103016331,3.58322781227124,0
LOC728728,Parkinson's disease,1.84624796088865,2.61005637459624,0.177272727272727,7.66025035482532,8.7381972307634,0.0409090909090909,5.6416277321358,7.57679249886244,0.0545454545454545,46.152025513992,69.778804228862,0,6.31711248442112,9.05911997178829,0,7.70237416519918,10.7964709242847,0,10.7007997778824,11.2266429273343,0.0136363636363636,6.37322117468585,8.87863000194332,0,1.29273194211489,3.58322781227124,0
LRRC37A3,Parkinson's disease,2.40336550294479,2.61005637459624,0.177272727272727,7.65195843276036,8.7381972307634,0.0409090909090909,6.1991035151861,7.57679249886244,0.0545454545454545,49.177734864103,69.778804228862,0,5.32723386180176,9.05911997178829,0,8.53906501070104,10.7964709242847,0,8.31018400251281,11.2266429273343,0.0136363636363636,5.20061078176672,8.87863000194332,0,1.50157297032326,3.58322781227124,0
LRRK2,Parkinson's disease,2.31226252643838,2.61005637459624,0.177272727272727,7.46381158377081,8.7381972307634,0.0409090909090909,6.2456846868386,7.57679249886244,0.0545454545454545,38.665502634944,69.778804228862,0,5.62134743410074,9.05911997178829,0,7.81814387478674,10.7964709242847,0,7.6413428236431,11.2266429273343,0.0136363636363636,6.04509867482957,8.87863000194332,0,2.85254281237586,3.58322781227124,0
LSM7,Parkinson's disease,2.39980557523352,2.61005637459624,0.177272727272727,7.11517103733295,8.7381972307634,0.0409090909090909,5.69046378406965,7.57679249886244,0.0545454545454545,32.23632394966,69.778804228862,0,4.93424723686198,9.05911997178829,0,6.39417293817413,10.7964709242847,0,7.28900739039408,11.2266429273343,0.0136363636363636,5.29921989260881,8.87863000194332,0,1.5257464682018,3.58322781227124,0
MANEA,Parkinson's disease,1.85239495486289,2.61005637459624,0.177272727272727,7.1869351597056,8.7381972307634,0.0409090909090909,7.81300226480423,7.57679249886244,0.0545454545454545,41.192080953468,69.778804228862,0,7.52632203336442,9.05911997178829,0,8.23165627983436,10.7964709242847,0,10.6152510877313,11.2266429273343,0.0136363636363636,4.84939646389325,8.87863000194332,0,1.73231152344698,3.58322781227124,0
MAPT,Parkinson's disease,1.95691069787856,2.61005637459624,0.177272727272727,7.58065878906241,8.7381972307634,0.0409090909090909,4.87547912719656,7.57679249886244,0.0545454545454545,40.862030013203,69.778804228862,0,6.01913176379511,9.05911997178829,0,8.07392090683012,10.7964709242847,0,9.68463892419753,11.2266429273343,0.0136363636363636,4.82545793135202,8.87863000194332,0,1.83693244838622,3.58322781227124,0
MCCC1,Parkinson's disease,2.60955595277474,2.61005637459624,0.177272727272727,8.06690302624183,8.7381972307634,0.0409090909090909,5.7444423795122,7.57679249886244,0.0545454545454545,48.356295621461,69.778804228862,0,5.39315405763044,9.05911997178829,0,9.83698810636738,10.7964709242847,0,9.24993613685523,11.2266429273343,0.0136363636363636,5.96868252634581,8.87863000194332,0,1.38423259235591,3.58322781227124,0
MDGA2,Parkinson's disease,2.11224767104733,2.61005637459624,0.177272727272727,6.84940874636606,8.7381972307634,0.0409090909090909,5.73628024556438,7.57679249886244,0.0545454545454545,43.74285087854,69.778804228862,0,6.80685210461774,9.05911997178829,0,6.74457330734143,10.7964709242847,0,9.07997332043402,11.2266429273343,0.0136363636363636,6.43107445843822,8.87863000194332,0,2.09343722971386,3.58322781227124,0
MED12L,Parkinson's disease,2.0349127801799,2.61005637459624,0.177272727272727,7.92874121617603,8.7381972307634,0.0409090909090909,6.53752851834173,7.57679249886244,0.0545454545454545,46.85897150959,69.778804228862,0,5.19859733561652,9.05911997178829,0,7.44155362884078,10.7964709242847,0,9.53546506928215,11.2266429273343,0.0136363636363636,5.81674035196502,8.87863000194332,0,1.55062259069133,3.58322781227124,0
MICU3,Parkinson's disease,2.81555103252762,2.61005637459624,0.177272727272727,8.25843158390184,8.7381972307634,0.0409090909090909,6.9572285711621,7.57679249886244,0.0545454545454545,40.125066901878,69.778804228862,0,6.32308485604596,9.05911997178829,0,9.57785745085564,10.7964709242847,0,7.97539441718081,11.2266429273343,0.0136363636363636,3.9089416382373,8.87863000194332,0,1.21984670237062,3.58322781227124,0
MIR4697,Parkinson's disease,2.75930139077518,2.61005637459624,0.177272727272727,7.10445702467223,8.7381972307634,0.0409090909090909,6.77446323169877,7.57679249886244,0.0545454545454545,44.064105428769,69.778804228862,0,5.75386843718697,9.05911997178829,0,7.96156759408633,10.7964709242847,0,10.6025983652848,11.2266429273343,0.0136363636363636,5.08875359979566,8.87863000194332,0,1.97269531164877,3.58322781227124,0
MMRN1,Parkinson's disease,3.24367566089419,2.61005637459624,0.177272727272727,6.71119812372391,8.7381972307634,0.0409090909090909,5.52519125152494,7.57679249886244,0.0545454545454545,42.637543810061,69.778804228862,0,5.37726635118455,9.05911997178829,0,7.39253656891144,10.7964709242847,0,8.22246661766405,11.2266429273343,0.0136363636363636,4.53759630374974,8.87863000194332,0,1.54315260856671,3.58322781227124,0
MROH3P,Parkinson's disease,2.52649104845624,2.61005637459624,0.177272727272727,6.85290984078169,8.7381972307634,0.0409090909090909,5.33986495541233,7.57679249886244,0.0545454545454545,44.804050018871,69.778804228862,0,5.67376175458031,9.05911997178829,0,7.74142975599789,10.7964709242847,0,10.7550249019189,11.2266429273343,0.0136363636363636,5.90008015456656,8.87863000194332,0,1.17943347040813,3.58322781227124,0
MRPS30,Parkinson's disease,1.86694390254017,2.61005637459624,0.177272727272727,7.24811187312042,8.7381972307634,0.0409090909090909,7.25192062087353,7.57679249886244,0.0545454545454545,43.960925418532,69.778804228862,0,5.18800691333998,9.05911997178829,0,7.93736744871208,10.7964709242847,0,9.466452981915,11.2266429273343,0.0136363636363636,4.22762852991504,8.87863000194332,0,1.65843579823471,3.58322781227124,0
MYLK2,Parkinson's disease,2.68925486676837,2.61005637459624,0.177272727272727,8.6624743706337,8.7381972307634,0.0409090909090909,5.94864850705154,7.57679249886244,0.0545454545454545,49.746817503167,69.778804228862,0,6.01601209642486,9.05911997178829,0,6.92865451613446,10.7964709242847,0,9.10479516494443,11.2266429273343,0.0136363636363636,5.66614209453674,8.87863000194332,0,1.35805669161576,3.58322781227124,0
NCKIPSD,Parkinson's disease,2.56234747396457,2.61005637459624,0.177272727272727,6.29363223211836,8.7381972307634,0.0409090909090909,6.07122671035435,7.57679249886244,0.0545454545454545,44.744968502215,69.778804228862,0,5.49874727907655,9.05911997178829,0,8.43208492820553,10.7964709242847,0,9.10413476087365,11.2266429273343,0.0136363636363636,5.7247617621668,8.87863000194332,0,1.852267790208,3.58322781227124,0
NCRNA00051,Parkinson's disease,2.28168801090556,2.61005637459624,0.177272727272727,7.78127297496487,8.7381972307634,0.0409090909090909,7.05943484222248,7.57679249886244,0.0545454545454545,48.050852857023,69.778804228862,0,6.39703937226425,9.05911997178829,0,7.93267372823376,10.7964709242847,0,8.76256522921618,11.2266429273343,0.0136363636363636,5.04748535172537,8.87863000194332,0,1.61600177695781,3.58322781227124,0
NDUFAF2,Parkinson's disease,2.0700174494003,2.61005637459624,0.177272727272727,9.34306241214243,8.7381972307634,0.0409090909090909,5.34392944350274,7.57679249886244,0.0545454545454545,45.615661311347,69.778804228862,0,6.31585824027406,9.05911997178829,0,7.81136884289695,10.7964709242847,0,9.21873622813622,11.2266429273343,0.0136363636363636,4.43029626457571,8.87863000194332,0,1.97882128223155,3.58322781227124,0
NGEF,Parkinson's disease,2.59356119873662,2.61005637459624,0.177272727272727,6.89776372663563,8.7381972307634,0.0409090909090909,6.02064670324192,7.57679249886244,0.0545454545454545,37.038413429114,69.778804228862,0,6.08549935795466,9.05911997178829,0,7.54407290257339,10.7964709242847,0,9.11820641400093,11.2266429273343,0.0136363636363636,4.47863360950371,8.87863000194332,0,0.9427043686241,3.58322781227124,0
NISCH,Parkinson's disease,2.23754217874289,2.61005637459624,0.177272727272727,7.52539098750559,8.7381972307634,0.0409090909090909,5.40542015905454,7.57679249886244,0.0545454545454545,40.631684143191,69.778804228862,0,6.76296968215296,9.05911997178829,0,8.61785543651658,10.7964709242847,0,8.96448459658611,11.2266429273343,0.0136363636363636,6.44212316501844,8.87863000194332,0,1.27434314217237,3.58322781227124,0
NR,Parkinson's disease,2.99347533469656,2.61005637459624,0.177272727272727,7.59319751525166,8.7381972307634,0.0409090909090909,6.5478510584663,7.57679249886244,0.0545454545454545,48.383069831954,69.778804228862,0,5.65112888275323,9.05911997178829,0,7.77133275611849,10.7964709242847,0,10.30217572501,11.2266429273343,0.0136363636363636,4.08092306608324,8.87863000194332,0,2.06382576326778,3.58322781227124,0
NSF,Parkinson's disease,2.24207659674387,2.61005637459624,0.177272727272727,7.18714027591059,8.7381972307634,0.0409090909090909,6.83312518955683,7.57679249886244,0.0545454545454545,47.137662986555,69.778804228862,0,6.24785695668305,9.05911997178829,0,8.9859379927338,10.7964709242847,0,8.77627881022602,11.2266429273343,0.0136363636363636,4.69150333622058,8.87863000194332,0,1.83059483430956,3.58322781227124,0
NUCKS1,Parkinson's disease,2.03138002024261,2.61005637459624,0.177272727272727,7.39457297781865,8.7381972307634,0.0409090909090909,5.81894879233212,7.57679249886244,0.0545454545454545,41.644700152354,69.778804228862,0,5.64651738970009,9.05911997178829,0,8.45253082839662,10.7964709242847,0,8.35518676899395,11.2266429273343,0.0136363636363636,4.84174334848114,8.87863000194332,0,1.49309208736549,3.58322781227124,0
NUPL2,Parkinson's disease,2.32375053553522,2.61005637459624,0.177272727272727,7.45684652036487,8.7381972307634,0.0409090909090909,5.57277554856392,7.57679249886244,0.0545454545454545,43.830268057049,69.778804228862,0,4.95083270010936,9.05911997178829,0,7.64689679245132,10.7964709242847,0,8.04256640637559,11.2266429273343,0.0136363636363636,4.86877785363763,8.87863000194332,0,1.82351717166093,3.58322781227124,0
OGFOD2,Parkinson's disease,1.84396676079081,2.61005637459624,0.177272727272727,7.65666142199873,8.7381972307634,0.0409090909090909,6.53533497989359,7.57679249886244,0.0545454545454545,41.106071995357,69.778804228862,0,5.56352017390898,9.05911997178829,0,7.60661946826268,10.7964709242847,0,9.28068337163578,11.2266429273343,0.0136363636363636,4.51010151874822,8.87863000194332,0,2.29543502750894,3.58322781227124,0
OR9Q1,Parkinson's disease,1.68721114903519,2.61005637459624,0.177272727272727,6.92169524726213,8.7381972307634,0.0409090909090909,6.08855526061533,7.57679249886244,0.0545454545454545,44.551020825362,69.778804228862,0,5.557317510545,9.05911997178829,0,8.02311691032612,10.7964709242847,0,10.3373496914476,11.2266429273343,0.0136363636363636,6.33227424919977,8.87863000194332,0,0.862608081636964,3.58322781227124,0
PAQR3,Parkinson's disease,2.18604949284248,2.61005637459624,0.177272727272727,8.67133102273975,8.7381972307634,0.0409090909090909,5.41469991925744,7.57679249886244,0.0545454545454545,35.969664456682,69.778804228862,0,5.35887721362216,9.05911997178829,0,8.28244290534711,10.7964709242847,0,7.79759588869446,11.2266429273343,0.0136363636363636,4.22509487182278,8.87863000194332,0,2.81117072613748,3.58322781227124,0
PARK16,Parkinson's disease,1.91017434956022,2.61005637459624,0.177272727272727,7.93086495268742,8.7381972307634,0.0409090909090909,6.97649594389558,7.57679249886244,0.0545454545454545,46.369251500452,69.778804228862,0,5.38404517219161,9.05911997178829,0,8.97271278308157,10.7964709242847,0,8.64241083430617,11.2266429273343,0.0136363636363636,4.99470811723004,8.87863000194332,0,1.3481406084848,3.58322781227124,0
PARP9,Parkinson's disease,1.82977995280301,2.61005637459624,0.177272727272727,7.7210331009888,8.7381972307634,0.0409090909090909,5.51534495653768,7.57679249886244,0.0545454545454545,37.517299132786,69.778804228862,0,5.08953102518182,9.05911997178829,0,7.77524331212177,10.7964709242847,0,7.80296059377409,11.2266429273343,0.0136363636363636,5.90166506345717,8.87863000194332,0,1.64836523884036,3.58322781227124,0
PDE10A,Parkinson's disease,1.60740081154855,2.61005637459624,0.177272727272727,7.59121274742314,8.7381972307634,0.0409090909090909,6.52653076343298,7.57679249886244,0.0545454545454545,46.416781692322,69.778804228862,0,5.59657699297893,9.05911997178829,0,7.96338295744772,10.7964709242847,0,9.40281901147688,11.2266429273343,0.0136363636363636,5.26857050837729,8.87863000194332,0,1.56837579226423,3.58322781227124,0
PDLIM2,Parkinson's disease,1.96294688662975,2.61005637459624,0.177272727272727,7.66024165598766,8.7381972307634,0.0409090909090909,6.34702868078928,7.57679249886244,0.0545454545454545,38.928593547617,69.778804228862,0,5.83491300771976,9.05911997178829,0,8.90210436809696,10.7964709242847,0,7.73200857386948,11.2266429273343,0.0136363636363636,4.83623745648288,8.87863000194332,0,1.3241355415771,3.58322781227124,0
PHF7,Parkinson's disease,2.11308163209365,2.61005637459624,0.177272727272727,8.39735305560708,8.7381972307634,0.0409090909090909,8.0984809394412,7.57679249886244,0.0545454545454545,54.299998783571,69.778804228862,0,6.35179032840504,9.05911997178829,0,8.6179621776497,10.7964709242847,0,8.65436885347771,11.2266429273343,0.0136363636363636,4.67759091589142,8.87863000194332,0,2.06831612284217,3.58322781227124,0
PKP2,Parkinson's disease,1.95985908941031,2.61005637459624,0.177272727272727,7.66352832051617,8.7381972307634,0.0409090909090909,6.41842680874207,7.57679249886244,0.0545454545454545,47.422184615084,69.778804228862,0,5.58057507380087,9.05911997178829,0,9.43443610435061,10.7964709242847,0,9.55870198761446,11.2266429273343,0.0136363636363636,4.9347814552305,8.87863000194332,0,1.77964999174765,3.58322781227124,0
PLEKHM1,Parkinson's disease,1.98853857155104,2.61005637459624,0.177272727272727,7.91420603397249,8.7381972307634,0.0409090909090909,8.76620961273455,7.57679249886244,0.0545454545454545,39.408617854287,69.778804228862,0,6.70447870075662,9.05911997178829,0,8.52720720236746,10.7964709242847,0,8.64290824582145,11.2266429273343,0.0136363636363636,6.49861082778706,8.87863000194332,0,1.58332426291563,3.58322781227124,0
PLEKHN1,Parkinson's disease,2.27815494183328,2.61005637459624,0.177272727272727,7.8612982041382,8.7381972307634,0.0409090909090909,6.3049634741358,7.57679249886244,0.0545454545454545,49.195985695302,69.778804228862,0,6.1446257967627,9.05911997178829,0,7.65693727765781,10.7964709242847,0,9.24452534607523,11.2266429273343,0.0136363636363636,6.02762351656059,8.87863000194332,0,0.862354590852345,3.58322781227124,0
PM20D1,Parkinson's disease,1.91837980963051,2.61005637459624,0.177272727272727,7.7296408694499,8.7381972307634,0.0409090909090909,6.39300289275015,7.57679249886244,0.0545454545454545,45.306740600305,69.778804228862,0,5.95171840221914,9.05911997178829,0,7.8011272251835,10.7964709242847,0,9.00907542128927,11.2266429273343,0.0136363636363636,4.99718314870768,8.87863000194332,0,2.35483319649373,3.58322781227124,0
POL3S,Parkinson's disease,1.90316448494002,2.61005637459624,0.177272727272727,7.24736766154914,8.7381972307634,0.0409090909090909,4.94933705718387,7.57679249886244,0.0545454545454545,36.953982327386,69.778804228862,0,5.1738507040467,9.05911997178829,0,7.68127332215427,10.7964709242847,0,9.95676629958542,11.2266429273343,0.0136363636363636,4.95806212405118,8.87863000194332,0,1.04631337196178,3.58322781227124,0
POLRMTP1,Parkinson's disease,2.11700431776437,2.61005637459624,0.177272727272727,7.37593570693916,8.7381972307634,0.0409090909090909,6.14692758713806,7.57679249886244,0.0545454545454545,41.787746091,69.778804228862,0,5.91198416063805,9.05911997178829,0,9.10519019505473,10.7964709242847,0,10.6801524693548,11.2266429273343,0.0136363636363636,5.48817279081567,8.87863000194332,0,1.54533807341072,3.58322781227124,0
PRDM15,Parkinson's disease,2.99244712712886,2.61005637459624,0.177272727272727,8.19944886861413,8.7381972307634,0.0409090909090909,7.0904194761607,7.57679249886244,0.0545454545454545,40.014951856335,69.778804228862,0,4.85703952654091,9.05911997178829,0,8.50357672467812,10.7964709242847,0,7.32485873240896,11.2266429273343,0.0136363636363636,5.92743598230726,8.87863000194332,0,1.45376903169634,3.58322781227124,0
PRDM2,Parkinson's disease,2.53069130896243,2.61005637459624,0.177272727272727,7.30835292775265,8.7381972307634,0.0409090909090909,6.40089787302579,7.57679249886244,0.0545454545454545,44.883764305772,69.778804228862,0,5.32672611286897,9.05911997178829,0,9.01733085585064,10.7964709242847,0,8.55439963320401,11.2266429273343,0.0136363636363636,5.0516039187089,8.87863000194332,0,1.45735226854409,3.58322781227124,0
PRICKLE1,Parkinson's disease,1.90870025186971,2.61005637459624,0.177272727272727,7.9909402795002,8.7381972307634,0.0409090909090909,6.54582586728685,7.57679249886244,0.0545454545454545,43.966243348393,69.778804228862,0,7.20124325561402,9.05911997178829,0,8.39479235668506,10.7964709242847,0,9.82218540723086,11.2266429273343,0.0136363636363636,6.66100247164172,8.87863000194332,0,1.08652994011431,3.58322781227124,0
PTPDC1,Parkinson's disease,2.18738530840097,2.61005637459624,0.177272727272727,7.11362767873842,8.7381972307634,0.0409090909090909,5.94952380008181,7.57679249886244,0.0545454545454545,51.876123737646,69.778804228862,0,6.88801313878255,9.05911997178829,0,7.6314326204396,10.7964709242847,0,8.17458806162908,11.2266429273343,0.0136363636363636,5.28554197873818,8.87863000194332,0,1.32898997095624,3.58322781227124,0
RAB25,Parkinson's disease,2.37112295233507,2.61005637459624,0.177272727272727,7.2371340270591,8.7381972307634,0.0409090909090909,6.96821203885231,7.57679249886244,0.0545454545454545,37.135300025687,69.778804228862,0,4.76064259542371,9.05911997178829,0,7.81444987939442,10.7964709242847,0,8.79255657988818,11.2266429273343,0.0136363636363636,4.89506119346805,8.87863000194332,0,1.26752441019744,3.58322781227124,0
RAB7L1,Parkinson's disease,2.73821645079518,2.61005637459624,0.177272727272727,6.57584940282914,8.7381972307634,0.0409090909090909,5.89739266723173,7.57679249886244,0.0545454545454545,49.525309328228,69.778804228862,0,5.79422818852374,9.05911997178829,0,8.60848424837952,10.7964709242847,0,7.91872781190507,11.2266429273343,0.0136363636363636,5.2599968332747,8.87863000194332,0,1.78682531210112,3.58322781227124,0
RAI1,Parkinson's disease,2.04784771919326,2.61005637459624,0.177272727272727,7.3723987157938,8.7381972307634,0.0409090909090909,6.74139448146543,7.57679249886244,0.0545454545454545,53.169209477077,69.778804228862,0,5.7961667430835,9.05911997178829,0,7.76420834918526,10.7964709242847,0,9.39343773776821,11.2266429273343,0.0136363636363636,5.07925936500248,8.87863000194332,0,2.45291712149788,3.58322781227124,0
RERE,Parkinson's disease,3.12152398740249,2.61005637459624,0.177272727272727,8.00431170902777,8.7381972307634,0.0409090909090909,5.76556593631638,7.57679249886244,0.0545454545454545,42.911872624893,69.778804228862,0,6.72839227806527,9.05911997178829,0,7.88694927481735,10.7964709242847,0,9.29740760391616,11.2266429273343,0.0136363636363636,5.35675185377664,8.87863000194332,0,1.90883741034542,3.58322781227124,0
RIT2,Parkinson's disease,2.05780628448019,2.61005637459624,0.177272727272727,8.26824715785841,8.7381972307634,0.0409090909090909,6.8579826154214,7.57679249886244,0.0545454545454545,45.311288983504,69.778804228862,0,5.14224729060457,9.05911997178829,0,7.89252083779846,10.7964709242847,0,11.0201892146522,11.2266429273343,0.0136363636363636,5.06574211242429,8.87863000194332,0,2.07544482811177,3.58322781227124,0
RN7SL474P,Parkinson's disease,2.39574410214507,2.61005637459624,0.177272727272727,8.26962989310696,8.7381972307634,0.0409090909090909,6.96497694409587,7.57679249886244,0.0545454545454545,40.31958016474,69.778804228862,0,5.91968715622547,9.05911997178829,0,7.17465909450799,10.7964709242847,0,8.84494867093727,11.2266429273343,0.0136363636363636,3.80017394340192,8.87863000194332,0,1.62511043239532,3.58322781227124,0
RNU1-138P,Parkinson's disease,2.75679858023125,2.61005637459624,0.177272727272727,8.27049485575663,8.7381972307634,0.0409090909090909,7.02891125253032,7.57679249886244,0.0545454545454545,47.590436516946,69.778804228862,0,5.43394855155013,9.05911997178829,0,8.63267075538153,10.7964709242847,0,6.63257484803091,11.2266429273343,0.0136363636363636,5.64569470236156,8.87863000194332,0,1.92570799183767,3.58322781227124,0
RP11-162I7,Parkinson's disease,1.62200460005951,2.61005637459624,0.177272727272727,8.74959450272761,8.7381972307634,0.0409090909090909,6.53786980766403,7.57679249886244,0.0545454545454545,49.265356020959,69.778804228862,0,6.17613409469914,9.05911997178829,0,7.36889385789206,10.7964709242847,0,10.944747626026,11.2266429273343,0.0136363636363636,5.63662382483021,8.87863000194332,0,1.77907768100986,3.58322781227124,0
RP11-630C16,Parkinson's disease,2.13425032250697,2.61005637459624,0.177272727272727,6.56489776860781,8.7381972307634,0.0409090909090909,6.281813212387,7.57679249886244,0.0545454545454545,41.051497760551,69.778804228862,0,6.27862624225777,9.05911997178829,0,7.39174504016276,10.7964709242847,0,8.19416235755021,11.2266429273343,0.0136363636363636,5.69612064408819,8.87863000194332,0,1.20086075720409,3.58322781227124,0
